epoch,train_loss,train_acc,val_loss,val_acc
1,1.609966094677265,0.3007544378698225,213.5261993408203,0.038461538461538464
2,1.5987874911381648,0.3112144970414201,267.97584533691406,0.038461538461538464
3,1.593529151036189,0.3324940828402367,174.4317169189453,0.038461538461538464
4,1.5979558687943678,0.30623224852071007,66.39896011352539,0.038461538461538464
5,1.5770727212612445,0.33771597633136097,36.121055603027344,0.04625
6,1.5760668241060698,0.36325295857988166,53.92438507080078,0.057692307692307696
7,1.598978271851173,0.2985162721893491,69.78787231445312,0.04823076923076923
8,1.599086908193735,0.3459467455621302,111.56879806518555,0.038461538461538464
9,1.5894674979723418,0.3204852071005917,226.83206176757812,0.038461538461538464
10,1.584954179250277,0.331051775147929,319.9383010864258,0.038461538461538464
11,1.549759864807129,0.4247041420118343,342.035400390625,0.06890384615384615
12,1.625022686444796,0.3210769230769231,280.6092071533203,0.043
13,1.6037497887244592,0.2803121301775148,287.2013282775879,0.038461538461538464
14,1.5766851076712975,0.32468343195266275,191.86492156982422,0.051076923076923075
15,1.5730908375519972,0.3238076923076923,517.6308288574219,0.07692307692307693
16,1.5767148641439586,0.335008875739645,33.039217948913574,0.038461538461538464
17,1.5907299335186298,0.31010502958579883,269.9480438232422,0.057192307692307695
18,1.5835734605789185,0.3361153846153846,231.65633392333984,0.04576923076923077
19,1.5693493714699378,0.3680828402366864,164.32130432128906,0.056346153846153844
20,1.5798876744050245,0.31999112426035503,60.82060241699219,0.06194230769230769
21,1.5836655910198505,0.29957396449704143,105.65377807617188,0.038461538461538464
22,1.5687472178385808,0.3389423076923077,631.6604614257812,0.08228846153846153
23,1.5683213013869066,0.342698224852071,248.9332733154297,0.038461538461538464
24,1.5733417731065016,0.33421301775147927,358.1174774169922,0.038461538461538464
25,1.5786364261920636,0.29845266272189347,236.01145935058594,0.04525
26,1.5714460886441743,0.31806952662721893,244.44207763671875,0.04238461538461538
27,1.5661656764837413,0.333439349112426,504.7082824707031,0.057692307692307696
28,1.5700469017028809,0.3184733727810651,459.76806640625,0.06609615384615385
29,1.5689971171892607,0.3603579881656805,364.8594970703125,0.09011538461538461
30,1.5602294481717622,0.3589733727810651,234.78711700439453,0.038461538461538464
31,1.5642886620301466,0.3323609467455621,310.4300994873047,0.06261538461538461
32,1.5717863944860606,0.35648816568047337,376.7382507324219,0.05294230769230769
33,1.5676066967157216,0.33466863905325445,363.5702018737793,0.045307692307692306
34,1.5824554883516753,0.260387573964497,181.13397979736328,0.04048076923076923
35,1.5642510194044847,0.3184319526627219,153.0245590209961,0.051576923076923076
36,1.5582067966461182,0.3490887573964497,52.385982513427734,0.038461538461538464
37,1.5557326261813824,0.34974260355029585,829.6552734375,0.038461538461538464
38,1.5627678357637846,0.3366937869822485,598.9164199829102,0.057692307692307696
39,1.5730775869809663,0.311051775147929,760.2309265136719,0.057692307692307696
40,1.5549267438741832,0.33380177514792897,481.5831756591797,0.038461538461538464
41,1.5509751943441539,0.3115887573964497,169.16209411621094,0.038461538461538464
42,1.5408408825214093,0.3625251479289941,582.1928405761719,0.057692307692307696
43,1.5542494058609009,0.33775739644970415,126.50190353393555,0.04776923076923077
44,1.5471839813085704,0.38039349112426035,133.41845703125,0.038461538461538464
45,1.543733807710501,0.3627559171597633,460.94090270996094,0.07692307692307693
46,1.5512305864920983,0.329085798816568,349.8622817993164,0.044153846153846155
47,1.5581408372292151,0.31306065088757395,400.75096130371094,0.06746153846153846
48,1.54777193069458,0.347457100591716,629.4301452636719,0.038461538461538464
49,1.5421095261206994,0.39120266272189347,309.94074058532715,0.04625
50,1.5558827290168176,0.3357736686390533,609.8656005859375,0.056942307692307695
51,1.5792811008600087,0.2676286982248521,91.74580955505371,0.038461538461538464
52,1.5582272914739757,0.2983816568047337,980.32177734375,0.05657692307692308
53,1.5551372583095844,0.32538905325443784,895.0792541503906,0.07692307692307693
54,1.5457086288011992,0.371655325443787,597.5511016845703,0.038461538461538464
55,1.5583211458646333,0.3190118343195266,881.5186157226562,0.038461538461538464
56,1.552155540539668,0.348948224852071,630.8634185791016,0.05692307692307692
57,1.5456131329903235,0.37099704142011836,713.712890625,0.05713461538461539
58,1.556238577916072,0.3259866863905325,1449.1754150390625,0.06540384615384616
59,1.5368127272679255,0.378155325443787,149.3921890258789,0.038461538461538464
60,1.5713909956125112,0.30509763313609467,674.6044006347656,0.038461538461538464
61,1.558803705068735,0.3073239644970414,830.7205810546875,0.038461538461538464
62,1.5494505992302527,0.3268076923076923,651.274169921875,0.038461538461538464
63,1.5410118378125703,0.38082544378698224,645.0773315429688,0.04536538461538461
64,1.5528038373360267,0.2857233727810651,291.73802185058594,0.038461538461538464
65,1.5495069943941557,0.3173224852071006,635.3823089599609,0.038461538461538464
66,1.5393782945779653,0.37693491124260353,391.20118713378906,0.06517307692307692
67,1.554238805404076,0.31875887573964495,1185.488525390625,0.07692307692307693
68,1.5465625432821422,0.34482100591715975,705.340087890625,0.057692307692307696
69,1.5552127636395967,0.3012115384615385,320.3750915527344,0.07692307692307693
70,1.5554078725668101,0.31448668639053257,470.8438262939453,0.06903846153846153
71,1.548245411652785,0.3515710059171598,345.0592727661133,0.05342307692307692
72,1.5422266446627104,0.37973816568047336,122.36556625366211,0.038461538461538464
73,1.5495240229826708,0.34436686390532545,778.984619140625,0.038461538461538464
74,1.5451364058714647,0.3423639053254438,331.85044860839844,0.07692307692307693
75,1.5454631035144513,0.3501494082840237,175.34410858154297,0.05501923076923077
76,1.545657598055326,0.35712869822485205,410.1776351928711,0.054365384615384614
77,1.5440262097578783,0.3859585798816568,1528.81982421875,0.07655769230769231
78,1.5564613250585704,0.31188165680473373,849.1865234375,0.07692307692307693
79,1.5453565212396474,0.34483136094674555,123.0567512512207,0.06690384615384615
80,1.5443062507189238,0.3070103550295858,776.0496673583984,0.057692307692307696
81,1.5376010582997248,0.3530784023668639,1403.3563842773438,0.07692307692307693
82,1.552790119097783,0.35749852071005916,1366.00927734375,0.07692307692307693
83,1.555524000754723,0.30041420118343193,313.9608459472656,0.0385
84,1.5382898495747492,0.34926627218934914,634.7455139160156,0.038461538461538464
85,1.543977058850802,0.32675739644970414,770.9641723632812,0.07692307692307693
86,1.5370621497814472,0.3430147928994083,794.7014465332031,0.07692307692307693
87,1.5486661379153912,0.2991360946745562,559.1671142578125,0.05680769230769231
88,1.5424184615795429,0.3217781065088757,573.7068786621094,0.038461538461538464
89,1.5371456329639142,0.3341390532544379,436.6926574707031,0.05667307692307692
90,1.5341104452426617,0.32623816568047337,333.53184509277344,0.074
91,1.532213568687439,0.3397603550295858,317.64026641845703,0.038461538461538464
92,1.5216394204359789,0.41280029585798816,430.9471740722656,0.038461538461538464
93,1.544342646232018,0.2990118343195266,787.2347717285156,0.05278846153846154
94,1.5361499511278593,0.3235887573964497,133.74524688720703,0.06525
95,1.531168561715346,0.32942455621301775,591.5590362548828,0.038461538461538464
96,1.534787471477802,0.33272633136094676,12.175887107849121,0.037134615384615384
97,1.5418318876853356,0.35598668639053255,115.28216552734375,0.060230769230769234
98,1.5451355989162738,0.3318505917159763,349.24827575683594,0.038461538461538464
99,1.5417659466083233,0.3244748520710059,1036.921630859375,0.038461538461538464
100,1.536527652006883,0.3949068047337278,701.2510375976562,0.08015384615384616
101,1.5537297542278583,0.32846153846153847,312.565673828125,0.061961538461538464
102,1.5522855611947866,0.38301775147928996,499.3229217529297,0.07090384615384615
103,1.5543067180193388,0.3374215976331361,1071.7587280273438,0.07692307692307693
104,1.551680876658513,0.34952366863905326,387.76991271972656,0.04326923076923077
105,1.5495713949203491,0.35309763313609466,469.4105415344238,0.057692307692307696
106,1.5435090431800256,0.32880029585798815,31.05165386199951,0.05075
107,1.5437325239181519,0.3496346153846154,72.50186157226562,0.038461538461538464
108,1.5434617812816913,0.3286849112426036,308.1162519454956,0.03651923076923077
109,1.5422449020239024,0.35096153846153844,1227.0523071289062,0.05517307692307692
110,1.542429548043471,0.36352958579881656,89.90854263305664,0.057692307692307696
111,1.5645420092802782,0.3073816568047337,1266.5625610351562,0.059076923076923075
112,1.5472352779828584,0.3267307692307692,1155.7833251953125,0.038461538461538464
113,1.5513745913138757,0.3222647928994083,575.6209564208984,0.056519230769230766
114,1.5467381660754864,0.3355325443786982,1166.1930541992188,0.038461538461538464
115,1.5588866747342622,0.3116213017751479,1787.3551025390625,0.038461538461538464
116,1.5486769034312322,0.35685355029585797,966.9028625488281,0.03851923076923077
117,1.5485793902323797,0.33791272189349114,1576.9700317382812,0.038461538461538464
118,1.5468507821743305,0.3347174556213018,897.7381591796875,0.038461538461538464
119,1.5461928569353545,0.3208195266272189,1722.1739501953125,0.038461538461538464
120,1.531884138400738,0.39100295857988165,1260.8963623046875,0.038461538461538464
121,1.545870331617502,0.4077352071005917,198.3719539642334,0.038461538461538464
122,1.5408128133186927,0.36193047337278106,580.3129425048828,0.038461538461538464
123,1.5396108077122614,0.339396449704142,708.7259979248047,0.050903846153846154
124,1.5442114243140588,0.34219082840236686,1274.3609008789062,0.038461538461538464
125,1.5392458622272198,0.39323668639053255,851.3245849609375,0.038461538461538464
126,1.562844258088332,0.34459615384615383,1061.615707397461,0.042826923076923075
127,1.5443980327019324,0.3602899408284024,1261.4359741210938,0.038461538461538464
128,1.5405138639303355,0.37734171597633137,805.5241470336914,0.038461538461538464
129,1.5484098837925837,0.3271183431952663,891.2384643554688,0.038461538461538464
130,1.5371162983087392,0.3585147928994083,496.09962463378906,0.035326923076923075
131,1.545069043452923,0.341396449704142,1099.2002868652344,0.038461538461538464
132,1.5338164017750666,0.37098520710059174,672.2862243652344,0.07692307692307693
133,1.540456405052772,0.3502396449704142,705.0088043212891,0.038461538461538464
134,1.535063413473276,0.3681819526627219,1466.9300537109375,0.038461538461538464
135,1.5421854899479792,0.3145325443786982,453.7593650817871,0.06096153846153846
136,1.5342922852589533,0.33533136094674554,224.58788681030273,0.038461538461538464
137,1.5279350372461171,0.37432692307692306,1138.297119140625,0.038461538461538464
138,1.5366531793887799,0.35801923076923076,902.9140472412109,0.038461538461538464
139,1.5764305591583252,0.29694526627218937,1073.8394165039062,0.038461538461538464
140,1.540043491583604,0.3379171597633136,624.9787139892578,0.07692307692307693
141,1.5418564356290376,0.31101775147928995,1152.3148803710938,0.038461538461538464
142,1.5468684801688561,0.3217855029585799,969.3802185058594,0.038461538461538464
143,1.549230272953327,0.31446005917159764,1096.703956604004,0.05738461538461539
144,1.5463763842215905,0.3300414201183432,540.4373779296875,0.05640384615384615
145,1.5443451404571533,0.32536242603550297,33.88564968109131,0.049576923076923074
146,1.539891426379864,0.3396257396449704,473.13038635253906,0.06513461538461539
147,1.5457982099973238,0.31407100591715975,756.4914169311523,0.057692307692307696
148,1.5410982003578773,0.3387662721893491,1685.1930541992188,0.038461538461538464
149,1.5404128386424139,0.34917899408284025,1372.8658142089844,0.038461538461538464
150,1.5420039617098296,0.317146449704142,843.2589111328125,0.038461538461538464
151,1.5408676587618315,0.31565828402366863,814.2242431640625,0.038461538461538464
152,1.5405868475253766,0.320008875739645,2339.9597778320312,0.038461538461538464
153,1.5380584184940045,0.3377174556213018,30.943612098693848,0.05515384615384615
154,1.5337352936084454,0.3572041420118343,1453.9396438598633,0.04913461538461539
155,1.5368895805799043,0.3415369822485207,1676.7274322509766,0.038461538461538464
156,1.5308311352363,0.3597692307692308,1820.818603515625,0.04626923076923077
157,1.5307964361630952,0.38133579881656804,2432.9490966796875,0.038461538461538464
158,1.534209737410912,0.32314940828402366,2064.1400146484375,0.038461538461538464
159,1.5336379179587731,0.3529852071005917,301.5078468322754,0.051423076923076926
160,1.5292304295759935,0.36072189349112427,1150.777247428894,0.04413461538461538
161,1.53999741260822,0.3041050295857988,1167.27392578125,0.05225
162,1.531548839349013,0.3639437869822485,998.4637451171875,0.06548076923076923
163,1.5321327264492328,0.3371257396449704,858.9080810546875,0.038461538461538464
164,1.5350518685120802,0.32815976331360946,164.75079345703125,0.038461538461538464
165,1.5389368258989775,0.2993372781065089,889.2099304199219,0.0874423076923077
166,1.5275197487611036,0.35446449704142013,2487.8519287109375,0.07692307692307693
167,1.54074921974769,0.3056568047337278,1834.2910766601562,0.057692307692307696
168,1.5340638344104474,0.33518047337278106,1158.5956687927246,0.07963461538461539
169,1.5310465555924635,0.34391124260355027,161.07585525512695,0.060980769230769234
170,1.5318982601165771,0.32703550295857986,773.0650177001953,0.03944230769230769
171,1.5340255040388842,0.3182337278106509,350.5957679748535,0.038461538461538464
172,1.5329356010143573,0.33572189349112425,73.5061149597168,0.038461538461538464
173,1.5324292458020723,0.33749112426035505,1097.5914001464844,0.038461538461538464
174,1.5313654221021211,0.3454955621301775,833.1922101974487,0.042846153846153846
175,1.5375591974992018,0.32760207100591715,841.1340408325195,0.057692307692307696
176,1.5363444364987886,0.32427810650887573,1744.8712463378906,0.057692307692307696
177,1.5338398493253267,0.33577958579881656,1758.978515625,0.048365384615384616
178,1.5343454067523663,0.3316390532544379,261.876745223999,0.06032692307692308
179,1.5310138280575092,0.3333905325443787,1290.8248291015625,0.04776923076923077
180,1.533390842951261,0.32249112426035503,755.5878925323486,0.052653846153846155
181,1.532605061164269,0.3497795857988166,38.45715570449829,0.07055769230769231
